circuit_id,sample_id,fault_type,faulted_components,component_values,node_voltages,branch_currents,success
voltage_divider_12k_9k,voltage_divider_12k_9k__multi_fault_10,multi_fault,R2:partial_short;R1:partial_open,"{""R1"": 482076.8508, ""R2"": 194.433209}","{""o"": 0.00282213, ""s"": 7.0}","{""R1"": 1.451465e-05, ""R2"": 1.451465e-05}",True
voltage_divider_12k_9k,voltage_divider_12k_9k__multi_fault_11,multi_fault,R2:drift;R1:partial_open,"{""R1"": 306351.549543, ""R2"": 2983.682151}","{""o"": 0.06751826, ""s"": 7.0}","{""R1"": 2.262917e-05, ""R2"": 2.262917e-05}",True
voltage_divider_12k_9k,voltage_divider_12k_9k__multi_fault_12,multi_fault,R2:drift;R1:partial_short,"{""R1"": 1168.322345, ""R2"": 4925.290089}","{""o"": 5.657897, ""s"": 7.0}","{""R1"": 0.001148744, ""R2"": 0.001148744}",True
voltage_divider_12k_9k,voltage_divider_12k_9k__multi_fault_13,multi_fault,R2:drift;R1:partial_open,"{""R1"": 165856.010939, ""R2"": 12285.109765}","{""o"": 0.4827396, ""s"": 7.0}","{""R1"": 3.929469e-05, ""R2"": 3.929469e-05}",True
voltage_divider_12k_9k,voltage_divider_12k_9k__multi_fault_14,multi_fault,R1:partial_short;R2:partial_open,"{""R1"": 1499.488621, ""R2"": 343553.394417}","{""o"": 6.96958, ""s"": 7.0}","{""R1"": 2.028675e-05, ""R2"": 2.028675e-05}",True
voltage_divider_12k_9k,voltage_divider_12k_9k__multi_fault_15,multi_fault,R1:partial_open;R2:partial_short,"{""R1"": 182876.598935, ""R2"": 993.211531}","{""o"": 0.03781198, ""s"": 7.0}","{""R1"": 3.807042e-05, ""R2"": 3.807042e-05}",True
voltage_divider_12k_9k,voltage_divider_12k_9k__multi_fault_16,multi_fault,R2:drift;R1:partial_open,"{""R1"": 318744.879554, ""R2"": 5976.436871}","{""o"": 0.1288337, ""s"": 7.0}","{""R1"": 2.155695e-05, ""R2"": 2.155695e-05}",True
voltage_divider_12k_9k,voltage_divider_12k_9k__multi_fault_17,multi_fault,R1:drift;R2:partial_open,"{""R1"": 4736.241172, ""R2"": 210027.789021}","{""o"": 6.845627, ""s"": 7.0}","{""R1"": 3.259391e-05, ""R2"": 3.259391e-05}",True
voltage_divider_12k_9k,voltage_divider_12k_9k__multi_fault_18,multi_fault,R1:drift;R2:partial_short,"{""R1"": 17170.022479, ""R2"": 296.836897}","{""o"": 0.11896, ""s"": 7.0}","{""R1"": 0.0004007589, ""R2"": 0.0004007589}",True
voltage_divider_12k_9k,voltage_divider_12k_9k__multi_fault_19,multi_fault,R2:drift;R1:partial_open,"{""R1"": 290215.142043, ""R2"": 13908.116442}","{""o"": 0.3201229, ""s"": 7.0}","{""R1"": 2.301698e-05, ""R2"": 2.301698e-05}",True
voltage_divider_12k_9k,voltage_divider_12k_9k__multi_fault_20,multi_fault,R2:partial_short;R1:drift,"{""R1"": 16132.464888, ""R2"": 1155.423874}","{""o"": 0.4678401, ""s"": 7.0}","{""R1"": 0.0004049077, ""R2"": 0.0004049077}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_1,normal,,"{""R_FA"": 7881.35024, ""R_AB"": 5890.071641, ""R_BC"": 12012.72119, ""R_DE"": 3986.145376}","{""A"": 7.942164, ""B"": 13.87768, ""C"": 25.9831, ""D"": 1.983097, ""E"": 6.0}","{""R_FA"": -0.00100772, ""R_AB"": -0.00100772, ""R_BC"": -0.00100772, ""R_DE"": -0.00100772}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_2,normal,,"{""R_FA"": 8131.379861, ""R_AB"": 6079.456435, ""R_BC"": 11996.463071, ""R_DE"": 4065.288659}","{""A"": 8.058161, ""B"": 14.08288, ""C"": 25.97132, ""D"": 1.971317, ""E"": 6.0}","{""R_FA"": -0.000990996, ""R_AB"": -0.000990996, ""R_BC"": -0.000990996, ""R_DE"": -0.000990996}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_3,normal,,"{""R_FA"": 8001.248191, ""R_AB"": 5955.310825, ""R_BC"": 11846.379492, ""R_DE"": 4016.628986}","{""A"": 8.049662, ""B"": 14.04101, ""C"": 25.95907, ""D"": 1.959067, ""E"": 6.0}","{""R_FA"": -0.00100605, ""R_AB"": -0.00100605, ""R_BC"": -0.00100605, ""R_DE"": -0.00100605}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_4,normal,,"{""R_FA"": 8127.992841, ""R_AB"": 6002.86529, ""R_BC"": 11786.15087, ""R_DE"": 4008.222598}","{""A"": 8.148301, ""B"": 14.16616, ""C"": 25.98176, ""D"": 1.981763, ""E"": 6.0}","{""R_FA"": -0.0010025, ""R_AB"": -0.0010025, ""R_BC"": -0.0010025, ""R_DE"": -0.0010025}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_5,normal,,"{""R_FA"": 8106.253258, ""R_AB"": 5886.047194, ""R_BC"": 11760.40944, ""R_DE"": 4004.025129}","{""A"": 8.172523, ""B"": 14.10669, ""C"": 25.96324, ""D"": 1.963241, ""E"": 6.0}","{""R_FA"": -0.00100818, ""R_AB"": -0.00100818, ""R_BC"": -0.00100818, ""R_DE"": -0.00100818}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_6,normal,,"{""R_FA"": 7869.331107, ""R_AB"": 5962.146689, ""R_BC"": 12076.434467, ""R_DE"": 4050.829604}","{""A"": 7.880168, ""B"": 13.85053, ""C"": 25.94359, ""D"": 1.943592, ""E"": 6.0}","{""R_FA"": -0.00100138, ""R_AB"": -0.00100138, ""R_BC"": -0.00100138, ""R_DE"": -0.00100138}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_7,normal,,"{""R_FA"": 7909.396729, ""R_AB"": 6085.581416, ""R_BC"": 11954.610816, ""R_DE"": 3923.171723}","{""A"": 7.943086, ""B"": 14.05459, ""C"": 26.06012, ""D"": 2.060118, ""E"": 6.0}","{""R_FA"": -0.00100426, ""R_AB"": -0.00100426, ""R_BC"": -0.00100426, ""R_DE"": -0.00100426}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_8,normal,,"{""R_FA"": 8062.555069, ""R_AB"": 5929.266069, ""R_BC"": 12083.910842, ""R_DE"": 4006.335125}","{""A"": 8.04056, ""B"": 13.95365, ""C"": 26.00459, ""D"": 2.004595, ""E"": 6.0}","{""R_FA"": -0.000997272, ""R_AB"": -0.000997272, ""R_BC"": -0.000997272, ""R_DE"": -0.000997272}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_9,normal,,"{""R_FA"": 7867.104231, ""R_AB"": 5951.275357, ""R_BC"": 11774.268891, ""R_DE"": 3991.747487}","{""A"": 7.977622, ""B"": 14.0125, ""C"": 25.95218, ""D"": 1.952176, ""E"": 6.0}","{""R_FA"": -0.00101405, ""R_AB"": -0.00101405, ""R_BC"": -0.00101405, ""R_DE"": -0.00101405}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_10,normal,,"{""R_FA"": 8090.859759, ""R_AB"": 5932.139567, ""R_BC"": 12069.641737, ""R_DE"": 3946.414046}","{""A"": 8.08034, ""B"": 14.00477, ""C"": 26.05872, ""D"": 2.058717, ""E"": 6.0}","{""R_FA"": -0.0009987, ""R_AB"": -0.0009987, ""R_BC"": -0.0009987, ""R_DE"": -0.0009987}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_11,normal,,"{""R_FA"": 7882.808329, ""R_AB"": 6062.63369, ""R_BC"": 11801.595949, ""R_DE"": 4048.47647}","{""A"": 7.936908, ""B"": 14.04115, ""C"": 25.92374, ""D"": 1.923739, ""E"": 6.0}","{""R_FA"": -0.00100686, ""R_AB"": -0.00100686, ""R_BC"": -0.00100686, ""R_DE"": -0.00100686}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_12,normal,,"{""R_FA"": 8157.066608, ""R_AB"": 5890.325964, ""R_BC"": 11863.944292, ""R_DE"": 3944.466084}","{""A"": 8.196463, ""B"": 14.11524, ""C"": 26.03648, ""D"": 2.036483, ""E"": 6.0}","{""R_FA"": -0.00100483, ""R_AB"": -0.00100483, ""R_BC"": -0.00100483, ""R_DE"": -0.00100483}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_13,normal,,"{""R_FA"": 7870.836816, ""R_AB"": 5884.37669, ""R_BC"": 11911.043818, ""R_DE"": 4050.915497}","{""A"": 7.945746, ""B"": 13.88613, ""C"": 25.91053, ""D"": 1.910531, ""E"": 6.0}","{""R_FA"": -0.00100952, ""R_AB"": -0.00100952, ""R_BC"": -0.00100952, ""R_DE"": -0.00100952}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_14,normal,,"{""R_FA"": 8109.059854, ""R_AB"": 6104.499845, ""R_BC"": 12108.264078, ""R_DE"": 4054.638579}","{""A"": 8.008562, ""B"": 14.03741, ""C"": 25.99561, ""D"": 1.995611, ""E"": 6.0}","{""R_FA"": -0.000987607, ""R_AB"": -0.000987607, ""R_BC"": -0.000987607, ""R_DE"": -0.000987607}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_15,normal,,"{""R_FA"": 7939.278367, ""R_AB"": 5888.838105, ""R_BC"": 12189.957063, ""R_DE"": 4046.865155}","{""A"": 7.92213, ""B"": 13.79825, ""C"": 25.96188, ""D"": 1.961876, ""E"": 6.0}","{""R_FA"": -0.00099784, ""R_AB"": -0.00099784, ""R_BC"": -0.00099784, ""R_DE"": -0.00099784}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_16,normal,,"{""R_FA"": 7870.740056, ""R_AB"": 5889.05403, ""R_BC"": 11989.63261, ""R_DE"": 3973.526289}","{""A"": 7.944103, ""B"": 13.88805, ""C"": 25.98944, ""D"": 1.989437, ""E"": 6.0}","{""R_FA"": -0.00100932, ""R_AB"": -0.00100932, ""R_BC"": -0.00100932, ""R_DE"": -0.00100932}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_17,normal,,"{""R_FA"": 7988.999446, ""R_AB"": 5926.786154, ""R_BC"": 11788.380609, ""R_DE"": 3931.227855}","{""A"": 8.087289, ""B"": 14.08699, ""C"": 26.02041, ""D"": 2.020406, ""E"": 6.0}","{""R_FA"": -0.0010123, ""R_AB"": -0.0010123, ""R_BC"": -0.0010123, ""R_DE"": -0.0010123}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_18,normal,,"{""R_FA"": 7970.972645, ""R_AB"": 5994.037425, ""R_BC"": 11762.5915, ""R_DE"": 3967.56618}","{""A"": 8.052798, ""B"": 14.10837, ""C"": 25.99171, ""D"": 1.991705, ""E"": 6.0}","{""R_FA"": -0.00101027, ""R_AB"": -0.00101027, ""R_BC"": -0.00101027, ""R_DE"": -0.00101027}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_19,normal,,"{""R_FA"": 8054.780848, ""R_AB"": 5912.36258, ""R_BC"": 12107.170428, ""R_DE"": 4046.367107}","{""A"": 8.022509, ""B"": 13.91118, ""C"": 25.96984, ""D"": 1.969845, ""E"": 6.0}","{""R_FA"": -0.000995993, ""R_AB"": -0.000995993, ""R_BC"": -0.000995993, ""R_DE"": -0.000995993}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__normal_20,normal,,"{""R_FA"": 8064.902182, ""R_AB"": 5934.693099, ""R_BC"": 11929.352713, ""R_DE"": 4011.548913}","{""A"": 8.08093, ""B"": 14.02742, ""C"": 25.98048, ""D"": 1.980479, ""E"": 6.0}","{""R_FA"": -0.00100199, ""R_AB"": -0.00100199, ""R_BC"": -0.00100199, ""R_DE"": -0.00100199}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__drift_1,drift,R_BC,"{""R_FA"": 7930.279401, ""R_AB"": 6052.911566, ""R_BC"": 4872.879717, ""R_DE"": 3964.49106}","{""A"": 10.42518, ""B"": 18.38236, ""C"": 24.78826, ""D"": 0.7882645, ""E"": 6.0}","{""R_FA"": -0.0013146, ""R_AB"": -0.0013146, ""R_BC"": -0.0013146, ""R_DE"": -0.0013146}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__drift_2,drift,R_AB,"{""R_FA"": 7878.209643, ""R_AB"": 2270.770789, ""R_BC"": 11919.764266, ""R_DE"": 4007.284966}","{""A"": 9.063738, ""B"": 11.67622, ""C"": 25.38969, ""D"": 1.389691, ""E"": 6.0}","{""R_FA"": -0.00115048, ""R_AB"": -0.00115048, ""R_BC"": -0.00115048, ""R_DE"": -0.00115048}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__drift_3,drift,R_FA,"{""R_FA"": 10689.933418, ""R_AB"": 6026.271606, ""R_BC"": 12140.045858, ""R_DE"": 3997.590096}","{""A"": 9.761355, ""B"": 15.26416, ""C"": 26.34966, ""D"": 2.34966, ""E"": 6.0}","{""R_FA"": -0.000913135, ""R_AB"": -0.000913135, ""R_BC"": -0.000913135, ""R_DE"": -0.000913135}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__drift_4,drift,R_BC,"{""R_FA"": 8040.973901, ""R_AB"": 6028.035493, ""R_BC"": 8047.454541, ""R_DE"": 4057.476705}","{""A"": 9.216389, ""B"": 16.12559, ""C"": 25.34941, ""D"": 1.349409, ""E"": 6.0}","{""R_FA"": -0.00114618, ""R_AB"": -0.00114618, ""R_BC"": -0.00114618, ""R_DE"": -0.00114618}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__drift_5,drift,R_FA,"{""R_FA"": 12941.33013, ""R_AB"": 6072.647123, ""R_BC"": 12110.838516, ""R_DE"": 3974.533048}","{""A"": 11.06117, ""B"": 16.25156, ""C"": 26.6029, ""D"": 2.6029, ""E"": 6.0}","{""R_FA"": -0.000854717, ""R_AB"": -0.000854717, ""R_BC"": -0.000854717, ""R_DE"": -0.000854717}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__drift_6,drift,R_FA,"{""R_FA"": 13004.246824, ""R_AB"": 6068.295385, ""R_BC"": 12107.354959, ""R_DE"": 3981.172371}","{""A"": 11.09544, ""B"": 16.27301, ""C"": 26.6032, ""D"": 2.603199, ""E"": 6.0}","{""R_FA"": -0.000853216, ""R_AB"": -0.000853216, ""R_BC"": -0.000853216, ""R_DE"": -0.000853216}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__drift_7,drift,R_AB,"{""R_FA"": 8159.150787, ""R_AB"": 8716.450361, ""R_BC"": 12068.855806, ""R_DE"": 4035.370275}","{""A"": 7.421947, ""B"": 15.35084, ""C"": 26.32924, ""D"": 2.329238, ""E"": 6.0}","{""R_FA"": -0.000909647, ""R_AB"": -0.000909647, ""R_BC"": -0.000909647, ""R_DE"": -0.000909647}",True
kvl_series_loop_ABCDEF,kvl_series_loop_ABCDEF__drift_8,drift,R_DE,"{""R_FA"": 7933.147459, ""R_AB"": 6046.681486, ""R_BC"": 11978.585468, ""R_DE"": 6409.288008}","{""A"": 7.352836, ""B"": 12.9572, ""C"": 24.05955, ""D"": 0.0595524, ""E"": 6.0}","{""R_FA"": -0.00092685, ""R_AB"": -0.00092685, ""R_BC"": -0.00092685, ""R_DE"": -0.00092685}",True
