circuit_id,sample_id,fault_type,faulted_components,component_values,design_values,node_voltages,branch_currents,success
multisource_5R_network,multisource_5R_network__multi_fault_6,multi_fault,R3:partial_short;R4:partial_open,"{""R1"": 2026.632875, ""R2"": 2023.772794, ""R3"": 100.744775, ""R4"": 11985.969936, ""R5"": 3978.234022, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 497.0837}","{""R1"": 0.004934293, ""R2"": -0.00247063, ""R3"": -4.83483, ""R4"": -0.0402207, ""R5"": 0.1249508}",True
multisource_5R_network,multisource_5R_network__multi_fault_7,multi_fault,R5:partial_open;R1:partial_short,"{""R1"": 179.576112, ""R2"": 2011.09386, ""R3"": 986.625395, ""R4"": 1482.411703, ""R5"": 67191.998717, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2947.862}","{""R1"": 0.05568669, ""R2"": -0.00248621, ""R3"": -2.97769, ""R4"": -1.97844, ""R5"": 0.04387222}",True
multisource_5R_network,multisource_5R_network__multi_fault_8,multi_fault,R2:partial_short;R4:partial_open,"{""R1"": 1970.47585, ""R2"": 219.042758, ""R3"": 1001.58232, ""R4"": 14555.483708, ""R5"": 4068.178266, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 3816.657}","{""R1"": 0.005074916, ""R2"": -0.0228266, ""R3"": -3.80064, ""R4"": -0.261184, ""R5"": 0.9381734}",True
multisource_5R_network,multisource_5R_network__multi_fault_9,multi_fault,R5:partial_open;R2:partial_short,"{""R1"": 1965.32388, ""R2"": 101.483762, ""R3"": 995.012445, ""R4"": 1522.054355, ""R5"": 34089.553744, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2967.981}","{""R1"": 0.00508822, ""R2"": -0.049269, ""R3"": -2.97281, ""R4"": -1.94013, ""R5"": 0.08706422}",True
multisource_5R_network,multisource_5R_network__multi_fault_10,multi_fault,R4:partial_open;R5:partial_short,"{""R1"": 2034.236781, ""R2"": 2001.736924, ""R3"": 1016.205722, ""R4"": 73782.638368, ""R5"": 368.644905, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 1350.327}","{""R1"": 0.004915849, ""R2"": -0.00249783, ""R3"": -1.31895, ""R4"": -0.0180981, ""R5"": 3.662949}",True
multisource_5R_network,multisource_5R_network__multi_fault_11,multi_fault,R1:partial_short;R2:partial_open,"{""R1"": 202.986426, ""R2"": 91985.588903, ""R3"": 1011.304766, ""R4"": 1500.309389, ""R5"": 4057.405973, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2639.526}","{""R1"": 0.04926438, ""R2"": -5.43563e-05, ""R3"": -2.60013, ""R4"": -1.74932, ""R5"": 0.6505451}",True
multisource_5R_network,multisource_5R_network__multi_fault_12,multi_fault,R5:partial_open;R3:partial_short,"{""R1"": 2034.119102, ""R2"": 2024.942084, ""R3"": 81.988984, ""R4"": 1489.991276, ""R5"": 136569.140969, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 398.5976}","{""R1"": 0.004916133, ""R2"": -0.00246921, ""R3"": -4.73963, ""R4"": -0.25745, ""R5"": 0.002918651}",True
multisource_5R_network,multisource_5R_network__multi_fault_13,multi_fault,R1:partial_short;R5:partial_open,"{""R1"": 39.097783, ""R2"": 1999.900322, ""R3"": 987.566397, ""R4"": 1523.711221, ""R5"": 129035.287787, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2994.079}","{""R1"": 0.255769, ""R2"": -0.00250012, ""R3"": -3.02165, ""R4"": -1.95515, ""R5"": 0.02320357}",True
multisource_5R_network,multisource_5R_network__multi_fault_14,multi_fault,R5:partial_short;R2:partial_open,"{""R1"": 2031.707662, ""R2"": 89847.591425, ""R3"": 999.141808, ""R4"": 1485.320127, ""R5"": 60.160132, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 274.3765}","{""R1"": 0.004921968, ""R2"": -5.56498e-05, ""R3"": -0.264604, ""R4"": -0.174627, ""R5"": 4.56077}",True
multisource_5R_network,multisource_5R_network__multi_fault_15,multi_fault,R5:partial_open;R4:partial_short,"{""R1"": 1975.187706, ""R2"": 2019.973475, ""R3"": 1015.867269, ""R4"": 211.707245, ""R5"": 122563.454566, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 888.8484}","{""R1"": 0.00506281, ""R2"": -0.00247528, ""R3"": -0.865121, ""R4"": -4.12763, ""R5"": 0.007252149}",True
multisource_5R_network,multisource_5R_network__multi_fault_16,multi_fault,R3:partial_open;R2:partial_short,"{""R1"": 1991.726179, ""R2"": 90.924874, ""R3"": 16663.632031, ""R4"": 1527.207694, ""R5"": 3964.52642, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 5181.207}","{""R1"": 0.00502077, ""R2"": -0.0549905, ""R3"": -0.310329, ""R4"": -3.38278, ""R5"": 1.306892}",True
multisource_5R_network,multisource_5R_network__multi_fault_17,multi_fault,R3:partial_open;R5:partial_short,"{""R1"": 2016.992413, ""R2"": 1992.852243, ""R3"": 31095.191789, ""R4"": 1529.227744, ""R5"": 154.448938, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 699.6689}","{""R1"": 0.004957877, ""R2"": -0.00250897, ""R3"": -0.0221793, ""R4"": -0.447722, ""R5"": 4.530099}",True
multisource_5R_network,multisource_5R_network__multi_fault_18,multi_fault,R1:partial_open;R4:partial_short,"{""R1"": 58118.884119, ""R2"": 2007.781523, ""R3"": 1016.938391, ""R4"": 41.281585, ""R5"": 3955.43959, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 211.0441}","{""R1"": 0.0001720611, ""R2"": -0.00249031, ""R3"": -0.197696, ""R4"": -4.74895, ""R5"": 0.05335542}",True
multisource_5R_network,multisource_5R_network__multi_fault_19,multi_fault,R1:partial_short;R2:partial_open,"{""R1"": 74.64318, ""R2"": 93117.625418, ""R3"": 990.156278, ""R4"": 1475.45477, ""R5"": 4011.51183, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2591.799}","{""R1"": 0.1339707, ""R2"": -5.36955e-05, ""R3"": -2.60747, ""R4"": -1.74644, ""R5"": 0.6460903}",True
multisource_5R_network,multisource_5R_network__multi_fault_20,multi_fault,R4:partial_open;R1:partial_short,"{""R1"": 214.275252, ""R2"": 1965.562389, ""R3"": 993.552657, ""R4"": 46452.065049, ""R5"": 4036.282421, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 3927.346}","{""R1"": 0.04666895, ""R2"": -0.0025438, ""R3"": -3.94277, ""R4"": -0.0842233, ""R5"": 0.9730106}",True
current_source_single_R,current_source_single_R__normal_1,normal,,"{""Rx"": 409.407379, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.912889}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_2,normal,,"{""Rx"": 422.602997, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 5.071236}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_3,normal,,"{""Rx"": 415.489067, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.985869}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_4,normal,,"{""Rx"": 408.806056, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.905673}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_5,normal,,"{""Rx"": 415.371094, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.984453}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_6,normal,,"{""Rx"": 421.845476, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 5.062146}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_7,normal,,"{""Rx"": 412.693153, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.952318}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_8,normal,,"{""Rx"": 414.653402, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.975841}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_9,normal,,"{""Rx"": 410.582133, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.926986}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_10,normal,,"{""Rx"": 414.757961, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.977096}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_11,normal,,"{""Rx"": 413.82852, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.965942}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_12,normal,,"{""Rx"": 412.927389, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.955129}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_13,normal,,"{""Rx"": 423.236623, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 5.078839}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_14,normal,,"{""Rx"": 410.832001, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.929984}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_15,normal,,"{""Rx"": 411.06304, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.932756}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_16,normal,,"{""Rx"": 419.210597, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 5.030527}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_17,normal,,"{""Rx"": 418.100116, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 5.017201}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_18,normal,,"{""Rx"": 409.69126, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.916295}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_19,normal,,"{""Rx"": 411.300095, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 4.935601}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__normal_20,normal,,"{""Rx"": 424.153451, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 5.089841}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_1,partial_short,Rx,"{""Rx"": 29.304857, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.3516583}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_2,partial_short,Rx,"{""Rx"": 29.303393, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.3516407}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_3,partial_short,Rx,"{""Rx"": 51.935624, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.6232275}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_4,partial_short,Rx,"{""Rx"": 54.035185, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.6484222}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_5,partial_short,Rx,"{""Rx"": 14.34516, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.1721419}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_6,partial_short,Rx,"{""Rx"": 23.672676, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.2840721}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_7,partial_short,Rx,"{""Rx"": 44.296124, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.5315535}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_8,partial_short,Rx,"{""Rx"": 59.758981, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.7171078}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_9,partial_short,Rx,"{""Rx"": 37.632933, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.4515952}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_10,partial_short,Rx,"{""Rx"": 47.657152, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.5718858}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_11,partial_short,Rx,"{""Rx"": 13.091591, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.1570991}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_12,partial_short,Rx,"{""Rx"": 14.481039, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.1737725}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_13,partial_short,Rx,"{""Rx"": 33.571325, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.4028559}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_14,partial_short,Rx,"{""Rx"": 54.687847, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.6562542}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_15,partial_short,Rx,"{""Rx"": 57.151147, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.6858138}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_16,partial_short,Rx,"{""Rx"": 60.764457, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.7291735}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_17,partial_short,Rx,"{""Rx"": 29.165472, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.3499857}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_18,partial_short,Rx,"{""Rx"": 54.393656, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.6527239}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_19,partial_short,Rx,"{""Rx"": 34.572151, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.4148658}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_short_20,partial_short,Rx,"{""Rx"": 8.331999, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.09998399}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_1,partial_open,Rx,"{""Rx"": 15029.188463, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 180.3503}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_2,partial_open,Rx,"{""Rx"": 19319.926229, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 231.8391}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_3,partial_open,Rx,"{""Rx"": 3337.379446, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 40.04855}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_4,partial_open,Rx,"{""Rx"": 13571.991826, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 162.8639}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_5,partial_open,Rx,"{""Rx"": 10258.700317, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 123.1044}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_6,partial_open,Rx,"{""Rx"": 17890.699381, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 214.6884}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_7,partial_open,Rx,"{""Rx"": 7057.682919, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 84.6922}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_8,partial_open,Rx,"{""Rx"": 6088.867225, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 73.06641}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_9,partial_open,Rx,"{""Rx"": 6749.502708, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 80.99403}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_10,partial_open,Rx,"{""Rx"": 19093.838797, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 229.1261}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_11,partial_open,Rx,"{""Rx"": 13336.699524, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 160.0404}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_12,partial_open,Rx,"{""Rx"": 19536.87129, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 234.4425}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_13,partial_open,Rx,"{""Rx"": 11431.68206, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 137.1802}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_14,partial_open,Rx,"{""Rx"": 3336.922445, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 40.04307}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_15,partial_open,Rx,"{""Rx"": 18298.952137, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 219.5874}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_16,partial_open,Rx,"{""Rx"": 3947.144705, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 47.36574}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_17,partial_open,Rx,"{""Rx"": 12545.831479, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 150.55}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_18,partial_open,Rx,"{""Rx"": 4546.847495, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 54.56217}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_19,partial_open,Rx,"{""Rx"": 4434.364553, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 53.21237}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__partial_open_20,partial_open,Rx,"{""Rx"": 12689.992808, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 152.2799}","{""Rx"": 0.012}",True
current_source_single_R,current_source_single_R__wrong_component_type_1,wrong_component_type,Rx,"{""Rx"": 6.29e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.0190779}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_2,wrong_component_type,Rx,"{""Rx"": 9.25e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01297297}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_3,wrong_component_type,Rx,"{""Rx"": 7.95e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01509434}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_4,wrong_component_type,Rx,"{""Rx"": 9.27e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01294498}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_5,wrong_component_type,Rx,"{""Rx"": 6.76e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01775148}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_6,wrong_component_type,Rx,"{""Rx"": 8.03e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01494396}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_7,wrong_component_type,Rx,"{""Rx"": 5.68e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.02112676}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_8,wrong_component_type,Rx,"{""Rx"": 7.61e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01576873}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_9,wrong_component_type,Rx,"{""Rx"": 4.53e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.02649007}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_10,wrong_component_type,Rx,"{""Rx"": 9.06e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01324503}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_11,wrong_component_type,Rx,"{""Rx"": 4.52e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.02654867}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_12,wrong_component_type,Rx,"{""Rx"": 5.24e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.02290076}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_13,wrong_component_type,Rx,"{""Rx"": 5.59e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.02146691}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_14,wrong_component_type,Rx,"{""Rx"": 2.16e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.05555556}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_15,wrong_component_type,Rx,"{""Rx"": 7.06e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01699717}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_16,wrong_component_type,Rx,"{""Rx"": 3.57e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.03361345}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_17,wrong_component_type,Rx,"{""Rx"": 9.04e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01327434}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_18,wrong_component_type,Rx,"{""Rx"": 7.45e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01610738}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_19,wrong_component_type,Rx,"{""Rx"": 9.27e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01294498}",{},True
current_source_single_R,current_source_single_R__wrong_component_type_20,wrong_component_type,Rx,"{""Rx"": 6.52e-06, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 0.01840491}",{},True
current_source_single_R,current_source_single_R__multi_fault_1,multi_fault,Rx:partial_short;Rx:partial_open,"{""Rx"": 173.886883, ""I1"": 0.012}","{""Rx"": 416.67}","{""p"": 2.086643}","{""Rx"": 0.012}",True
